,Unnamed: 0,字段,标题
226,,18:06,【Jefferies将对美国入职第一年的分析师提供11万美元的薪资】 Jefferies Financial Group将为美国第一年入职的分析师提供11万美元的薪资，较之前的8.5万美元有所上调；入职第二年分析师的薪资将从9.5万美元上调至12.5万美元，第三年将从12.5万美元上调至15万美元。
225,,18:07,港交所公告，理想汽车期货及期权将于8月12日推出。
223,,18:08,水井坊调整回购股份方案：拟以5950万元-1.19亿元回购股份，回购价格不超过130元/股；此前拟以3411万元-6822万元回购股份，回购价格不超过90元/股。
224,,18:08,银保监会：将公布监管对象名单及责任单位，提升派出机构履职透明度。（21财经）
222,,18:09,盈峰环境：全资子公司长沙中联重科环境产业有限公司收到垃圾转运车采购项目中标通知书，中标总额5250万元。
221,,18:09,【三菱东京日联银行：美国7月非农就业信号意义较弱】三菱东京日联银行最新报告称，美国7月非农就业受季节性因素影响较强，因此其信号意义较弱，非农就业数据的结构方面，三分之二的贡献来自于休闲服务行业和地方政府教育，制造业部门仅增加了27000个职位。考虑到新一波疫情正在席卷美国，我们预测这将影响休闲服务行业，因此7月的非农数据不会推动美指进一步上行。
220,,18:10,天康生物：7月份销售生猪12.45万头，销量环比下降1.66%，同比增长50.18%；销售收入1.95亿元，销售收入环比下降14.47%，同比下降20.08%。
219,,18:10,【海利得半年报：上半年净利2.92亿元 同比增长187%】海利得公布2021年半年度报告，公司上半年实现营业收入约23.77亿元，同比增长48.04%；归属于上市公司股东的净利润约2.92亿元，同比增长187.59%。
218,,18:15,【360借条App恢复上架？官方回应：整改方案已通过验收】今日，360借条APP在华为应用市场已恢复上架，用户已可正常下载使用。360借条是360数科旗下产品，此前有媒体报道称，360借条因整改不到位被网信办通知要求下架。360数科(QFIN.O)相关负责人杨国强确认：360借条APP确实已于今日在华为应用商店恢复上架，其他应用商店也已经在走上架流程，预计很快会陆续上架。
216,,18:16,央行表示，将统筹今明两年宏观政策衔接，保持货币政策稳定性，增强前瞻性、有效性，坚决不搞“大水漫灌”，继续聚焦支持实体经济，助力中小企业和困难行业持续恢复，保持经济运行在合理区间，确保“十四五”开好局、起好步，推动经济行稳致远。
217,,18:16,中国央行：总体来看，疫情发生以来我国坚持实施正常的货币政策，今年上半年货币政策力度已基本回到疫情前的常态，在全球宏观政策中保持领先态势。
215,,18:17,中国央行：稳健的货币政策要灵活精准、合理适度，稳字当头，坚持正常的货币政策，搞好跨周期政策设计，增强宏观政策自主性，根据国内经济形势和物价走势把握好政策力度和节奏，处理好经济发展和防范风险的关系，维护经济大局总体平稳，增强经济发展韧性。
214,,18:17,中国央行：密切跟踪研判物价走势，稳定社会预期，保持物价水平总体稳定。
213,,18:17,【菲达环保收问询函：要求说明本次收购标的资产的主要考虑及合理性】2020年公司曾筹划收购紫光环保和象山环保，本次拟收购的标的公司与前次相同，但前后两次信息披露存在差异，包括标的公司2019年度财务数据差异、本次预案减少了标的公司污水处理达标排放风险、象山环保合同续签风险等相关重大风险提示等。问询函要求说明导致前后信息披露差异的具体原因；本次未披露的重大风险是否已消除；说明本次收购标的资产的主要考虑及合理性；公司后续针对标的资产的管理控制措施，是否能有效控制标的资产等。
212,,18:17,中国央行：发挥再贷款、再贴现和直达实体经济货币政策工具的牵引带动作用，实施好信贷增长缓慢省份再贷款政策，有序推动碳减排支持工具落地生效，引导金融机构加大对科技创新、小微企业、绿色发展、制造业等领域的支持。
211,,18:18,【海昌新材：捐赠20万元支援扬州市邗江区新冠防控工作】海昌新材公告，公司决定向扬州市邗江区红十字会定向捐赠现金20万元，款项全部用于支援扬州市邗江区新型冠状病毒疫情防控工作。
209,,18:18,中国央行：深化汇率市场化改革，增强人民币汇率弹性，稳定市场预期，加强宏观审慎管理，引导企业和金融机构坚持“风险中性”理念，保持人民币汇率在合理均衡水平上的基本稳定。
210,,18:18,中国央行：健全市场化利率形成和传导机制，继续释放贷款市场报价利率改革潜力，完善央行政策利率体系，持续优化存款利率监管，推动实际贷款利率进一步降低。
208,,18:19,【央行：保持货币信贷和社会融资规模合理增长】中国央行发布2021年第二季度中国货币政策执行报告。报告提出，保持货币供应量和社会融资规模增速同名义经济增速基本匹配，保持宏观杠杆率基本稳定。综合运用中期借贷便利、公开市场操作、再贷款、再贴现等多种货币政策工具，保持流动性合理充裕，引导市场利率围绕政策利率上下波动。
207,,18:19,【央行：严格控制高耗能高排放项目信贷规模 不将房地产作为短期刺激经济的手段】央行在《第二季度中国货币政策执行报告 》中指出，严格控制高耗能高排放项目信贷规模，推动“两高”项目绿色转型升级。牢牢坚持房子是用来住的、不是用来炒的定位，坚持不将房地产作为短期刺激经济的手段，坚持稳地价、稳房价、稳预期，保持房地产金融政策的连续性、一致性、稳定性，实施好房地产金融审慎管理制度，加大住房租赁金融支持力度。
206,,18:19,摩根大通：将塔吉特(TGT.N)目标价从260美元上调至280美元。
205,,18:20,中国央行：CPI涨幅温和，PPI阶段性走高，总的看通胀压力可控，不存在长期通胀或通缩的基础。2021年第二季度，居民旅游出行恢复、汽柴油价格上涨和猪肉价格下降等因素共同作用，CPI涨幅处于1%左右的低位，预计下半年仍将在合理区间内平稳运行。与此同时，受大宗商品价格上涨和低基数等因素影响，PPI涨幅有所扩大，对此宜客观、历史看待。
204,,18:21,【宝丰能源：上半年净利润37.33亿元 同比增78%】宝丰能源(600989)8月9日晚间披露半年度报告，公司2021年上半年实现营业收入104.67亿元，同比增长39.18%；净利润37.33亿元，同比增长78.46%；基本每股收益0.51元。
201,,18:22,中国央行：下阶段，人民银行注重提高货币政策框架的透明度，保持预期管理的效率与公平，进一步增强公众获取信息的公平性，增强货币政策传导有效性和央行公信力。
202,,18:22,市场消息：科大讯飞（iFlytek）子公司讯飞医疗拟在港上市，计划筹资约5亿美元。
203,,18:22,【央行：坚决遏制各类风险反弹回潮】央行在《第二季度中国货币政策执行报告 》中指出，下一阶段，将健全金融风险预防、预警、处置、问责制度体系，构建防范化解金融风险长效机制。密切监测、重点排查重点领域风险点，抓紧补齐监管制度短板，加快完善现代金融监管体系，加强监管协调。有效发挥存款保险制度的作用，聚焦早期纠正，进一步完善存款保险专业化、市场化风险处置机制。全力做好存量风险化解工作，坚决遏制各类风险反弹回潮。加大银行体系不良资产核销力度，分类施策补充中小银行资本。
200,,18:23,【央行：坚持央行和财政两个“钱袋子”定位 从根本上保持物价水平总体稳定】 央行在《第二季度中国货币政策执行报告 》中指出，下一步，货币政策要坚持稳字当头，稳健的货币政策灵活精准、合理适度，保持货币供应量和社会融资规模增速同名义经济增速基本匹配，坚持央行和财政两个“钱袋子”定位，从根本上保持物价水平总体稳定。
199,,18:23,【高测股份：股东拟减持公司不超5.18%股份】高测股份公告，持股5.1782%的股东知灼创投计划通过集中竞价及大宗交易的方式减持股份合计不超过838.1万股，不超过公司总股本的5.1782%。
198,,18:24,【宝丰能源：拟不超10亿元参与中国化学非公开发行股份认购】宝丰能源公告，公司与中国化学拟全面建立战略合作关系，为了加快双方战略合作关系的进展，公司拟参与中国化学的非公开发行股份认购。认购金额不超过10亿元人民币。
197,,18:25,【51Talk：不再向境内青少用户售卖境外外教课程】据“51Talk青少儿服务号”微信公众号信息，51Talk表示已开始业务调整和转型。即日起，51Talk对于境内的青少用户不再售卖境外外教课程，且会继续加大成人英语投入。51Talk境外学员的外教课程不受影响，会进一步开拓国际市场。
196,,18:26,央行在《第二季度中国货币政策执行报告 》中指出，截至2021年6月末，银行业金融机构已全部明示贷款年化利率，6000多家放贷机构以及主要互联网金融平台也已基本完成明示工作。
195,,18:26,【央行：推动实际贷款利率进一步降低 确保小微企业综合融资成本稳中有降】央行在2021年第二季度中国货币政策执行报告中指出，下一步，人民银行将健全市场化利率形成和传导机制，完善央行政策利率体系，持续释放LPR改革潜力，畅通贷款利率传导渠道，优化金融资源配置结构，巩固好前期贷款利率下行成果。同时，优化存款利率监管，保持银行负债端成本基本稳定，并督促银行将政策红利传导至实体经济，推动实际贷款利率进一步降低，确保小微企业综合融资成本稳中有降。
194,,18:28,福莱特玻璃(06865.HK)：光伏玻璃本期收入较上期增长56.22%至33.25亿元。
193,,18:28,【丽尚国潮收问询函：要求说明本次转让杭州红楼房地产回笼资金的后续具体安排】丽尚国潮收到问询函，要求说明本次转让杭州红楼房地产回笼资金的后续具体安排。
192,,18:29,【力芯微：拟使用额度不超4亿元暂时募集资金进行现金管理】力芯微公告，拟使用额度不超过4亿元的募集资金进行现金管理，用于购买安全性高、流动性好、有保本约定的理财产品(包括但不限于结构性存款、协定存款、通知存款、定期存款、大额存单、保本型理财及国债逆回购品种等)，使用期限自股东大会审议通过之日起12个月内有效。
191,,18:30,【济南华联超市回应阿里女员工被侵害事件：涉事员工被辞退】 针对济南华联超市有限公司员工张国涉嫌侵害他人一事，经华联超市领导班子研究决定如下：华联超市员工张国7月27日晚在参加合作单位安排的商务宴请活动中，未能遵守员工行为规范，因不当行为，产生极坏影响，损害企业形象。现根据超市公司制度规定，决定予以辞退。该员工是否存在违犯法律的行为，有待警方调查确定。
190,,18:32,央行数据指出，上半年，沪、深股市累计成交107.6万亿元，日均成交9120亿元，同比增长20%。股票市场筹资额同比大幅增加，上半年累计筹资6578亿元，同比增长97%。
189,,18:34,【长城汽车：7月销量同比增长20.74%】长城汽车公告，7月销量总计8.89万辆，同比增长20.74%；1-7月销量累计69.35万辆，同比增长49.26%。7月新能源车销售7251台，1-7月累计销售59798台。
188,,18:34,市场消息：瑞士允许12-17岁青少年接种莫德纳新冠疫苗。
187,,18:39,据Punchbowl News报道，美国财政部长耶伦周一将告知国会在两党的基础上提高或暂停债务上限。这是拜登政府首次公开表示参议院是否应该在预算决议中包含提高债务上限，这么做只需要简单多数通过。
185,,18:41,【*ST西发：暂时放弃在拉萨投建年产30万吨啤酒扩产项目】*ST西发公告，控股股东西藏盛邦近日向公司告知有关在拉萨经济技术开发区投资年产30万吨啤酒扩产建设项目的商业机会事宜。经公司董事会研究，公司拟暂时放弃本次商业机会，由西藏盛邦设立项目公司进行投资，公司将根据自身实际和发展需要，结合项目建设情况，于2024年12月31日前完成对该项目公司100%股权的收购。
186,,18:41,【证监会：赛伍技术、皖天然气发行可转债事项获通过】证监会公告，苏州赛伍应用技术股份有限公司、安徽省天然气开发股份有限公司发行可转债事项获通过。
184,,18:43,搜狐(SOHU.O)盘前涨3%，第二季度营收同比增长28%。
183,,18:43,亿纬锂能：与格林美签署《10000吨回收镍产品定向循环合作备忘录》，自2024年起，格林美承诺向公司供应每年1万吨以上的回收产出镍产品（包括硫酸镍、三元前驱体与三元材料等镍产品），合作期限自产品供应开始延续10年。
182,,18:44,杭州市交通局：8月10日24时起，网约车平台不向未接种疫苗驾驶员派发订单。（小时新闻）
181,,18:45,【长荣股份：将向海目星销售锂电池生产相关设备 金额4.2亿元】长荣股份公告，公司8月9日与海目星签署了《采购意向框架协议》，就海目星向长荣股份采购锂电池生产相关设备及模组达成一致意向，协议有效期两年，总金额为4.2亿元。
180,,18:49,【多家实力企业有意入股恒大汽车和物业】多家实力超强的国资和民企，目前正与恒大就在香港上市的恒大汽车和恒大物业入股事宜进行深入洽谈，预计合作很快就会落地。（界面）
179,,18:51,德意志银行：将DraftKings(DKNG.O)目标价从50美元上调至51美元。
178,,18:52,【新华都：半年度净利润7356.04万元 同比降45.98%】新华都披露半年度报告，公司2021年半年度实现营业收入为28.89亿元，同比增长25.69%；归母净利润7356.04万元，同比下滑45.98%；基本每股收益0.11元。报告期内，零售行业市场竞争加剧、开始执行财政部颁布的《企业会计准则第21号—租赁》以及上年同期享受疫情优惠政策等综合因素导致公司零售业务的业绩波动较大，对公司整体盈利能力造成了一定影响。
177,,18:55,【新疆克孜勒苏州阿图什市附近发生5.2级左右地震】中国地震台网自动测定：08月09日18时51分在新疆克孜勒苏州阿图什市附近（北纬40.04度，东经76.03度）发生5.2级左右地震，最终结果以正式速报为准。
176,,18:58,【沙钢股份半年报：上半年净利润5.46亿元 同比增长116%】沙钢股份发布2021年半年度报告，实现营业收入92.83亿元，同比增长43.31%；归属于上市公司股东的净利润5.46亿元，同比增长116.45%。
175,,18:59,【沙钢股份：终止重组聚焦主业 上半年扣非净利增长140.52%】终止收购苏州卿峰100%股权及定向增发募资事项。公司表示，本次终止资产重组不会对生产经营和财务状况造成不利影响，公司将抢抓政策机遇，建设完善特钢产业链条，实现钢铁业务高质量转型发展。同日披露的半年报显示，受益于钢材售价上涨及销量增加，公司实现营收92.83亿元，同比增长43.31%；净利润5.46亿元，增长116.45%；扣非净利润4.73亿元，增长140.52%。
174,,19:00,【天泽信息收警示函：因资金占用事项未及时履行信披义务】天泽信息公告，湖南证监局决定对天泽信息、公司实控人、控股股东肖四清、大股东孙伯荣采取出具警示函的行政监管措施，因资金占用事项未经天泽信息董事会、股东大会审批，且未及时履行信息披露义务。关于上述资金占用事项，肖四清已于2021年2月19日前全额归还占用本金5001万元，并于2021年3月18日支付占用期间利息319.73万元；孙伯荣已于2021年4月28日全额归还占用本金1500万元。公司将继续督促孙伯荣尽快偿还占用期间利息，彻底解决资金占用问题。
173,,19:01,【福建金森：控股股东拟减持公司不超2%股份】福建金森公告，因企业内部资金安排需要，控股股东福建金森集团有限公司计划6个月内，通过集中竞价交易方式减持公司股份不超过471.51万股（不超过公司总股本的2%）。
172,,19:01,BioNTech SE(BNTX.O)：将本财年新冠疫苗收入预期上调至约159亿欧元。
171,,19:02,联合国儿童基金会：随着暴力升级，过去72小时内阿富汗至少有27名儿童死亡，136人受伤。
170,,19:03,【华为公开自动驾驶汽车相关专利】近日，华为技术有限公司公开“控制车辆行驶的方法、装置及车辆”专利，公开号CN113226886A。本申请提供了一种控制车辆行驶的方法、装置及车辆，涉及人工智能、自动驾驶或自动驾驶领域，可以应用在智能汽车、网联汽车、自动驾驶汽车上。本申请的技术方案能够提高自动驾驶过程中用户的体验感。
169,,19:03,中国电信：回拨后本次网上发行中签率为0.95629301%，有效申购倍数为104.57倍。
167,,19:05,黑龙江省防汛抗旱指挥部决定于2021年8月9日18时，将防汛Ⅳ级应急响应提升至Ⅲ级应急响应。
168,,19:05,【联测科技收问询函：要求说明是否有能力通过基金布局与主营协同的战略项目】联测科技收到问询函，公司拟出资6000万元参与发起设立南通慧测产业投资基金，占基金认缴出资总额的20%份额。上交所要求公司说明是否有能力通过基金布局与主营协同的战略项目，或仅为获取财务性收益，并补充披露公司对该基金投资的会计核算及收益计算方式。
166,,19:07,【超讯通信半年报：上半年净利润802.67万元 同比下降3.31%】超讯通信公布2021年半年度报告，公司上半年实现营业收入约6.67亿元，同比增长14.57%；归属于上市公司股东的净利润约802.67万元，同比下降3.31%；归属于上市公司股东的扣除非经常性损益的净利润为-2138.066万元；基本每股收益0.05元。
165,,19:09,【乘联会崔东树：2025年的新能源乘用车渗透率目前判断应该超过25%】乘联会秘书长崔东树表示，目前判断今年新能源乘用车渗透率达到13%，2022-2025年的四年的时间，总体2025年的新能源乘用车渗透率目前判断应该超过25%。由此2030年的突破50%的潜力很大。
164,,19:11,【司尔特半年报：上半年净利2.52亿元 同比增88%】司尔特发布半年报，上半年营业收入21.51亿元，同比增长10.01%；净利润2.52亿元，同比增长88.42%；基本每股收益0.35元，同比增长84.21%。
163,,19:11,复星医药(02196.HK)：近日，上海复星医药股份有限公司控股子公司上海复星医药产业发展有限公司收到国家药品监督管理局关于同意其参与研制的FH-2001胶囊用于晚期恶性实体瘤开展临床试验的批准。复星医药产业拟于条件具备后于中国境内开展该新药的I期临床试验。
162,,19:12,据英国政府官网：英国方面宣布了针对白俄罗斯的新制裁措施。
161,,19:13,英国首相发言人：首相对财政部长苏纳克有充分的信心，他们有着密切而有效的工作关系，目前首相没有改组的计划。
160,,19:15,【金风科技首台商业化GW165-4.0MW机组吊装】金风科技消息，近日，协合新能源康保徐五林二期风电项目完成首台机组吊装，标志着全球第一台商业化GW165-4.0MW型风电机组服役，助力风电项目在平价时代御风前行。
159,,19:15,【网易云音乐回应推迟赴港上市：管理层决定暂缓IPO】今日，据媒体报道，有消息显示通过港交所上市聆讯后，网易云音乐推迟在港上市。此前，网易云音乐于8月1日通过了港交所上市聆讯。对此，网易云音乐回应称，基于对当前市场整体环境等综合因素的考量，公司管理层决定暂缓网易云音乐IPO。后续将选择更好的时机，尽快推进IPO相关事宜。 (新浪科技)
158,,19:16,【特斯拉上海工厂汽车年产量达到45万辆】据最近受邀前往特斯拉上海工厂参观的媒体人士透露，该工厂的Model Y和Model 3年产量已经达到45万辆。在2020年第四季度财报中，特斯拉预计上海工厂的Model Y和Model 3年产量将达到45万辆。据最近的本地报道，特斯拉中国公司已经实现了这些目标，并可能正朝着50万辆的生产目标迈进。（腾讯科技）
157,,19:19,国民技术：2020年8月7日至2021年8月6日期间，公司与台积电连续十二个月签订了多份《采购订单》，由公司向台积电采购圆片，合同累计金额3492.4万美元，超过公司最近一个会计年度经审计主营业务收入的50%。
156,,19:20,【印度方面考虑大幅削减电动汽车进口税】两名印度政府高级官员表示，印度方面正在考虑将电动汽车的进口关税降至40%。几天前，特斯拉呼吁政府削减税收，印度的汽车行业态度出现两极分化。两位官员表示，对于价值低于4万美元的进口电动汽车(包括汽车的成本、保险和货运)，政府正在讨论将税率从目前的60%下调至40%，对于价值超过4万美元的电动汽车，该公司正考虑将税率从100%降至60%。其中一名官员表示，我们尚未确定降低关税，但正在进行讨论。
155,,19:23,8月9日，从呼伦贝尔市疫情防控指挥部获悉，8月6日起在海拉尔区、鄂温克旗、陈巴尔虎旗划定的检测区域内开展全员核酸检测工作，目前已完成全员核酸检测，共采样477235人、核酸检测477235人，结果均为阴性。（央视新闻）
154,,19:24,【盈康生命：拟向控股股东出售两家公司100%股权及相关债权】盈康生命公告，全资子公司星玛康及公司拟分别将持有的长春盈康100%股权、对长春盈康享有的债权一并售予公司控股股东盈康医投，公司拟将其持有的杭州怡康100%股权及其对杭州怡康享有的债权出售予控股股东盈康医投，由盈康医投负责长春盈康、杭州怡康后续的经营和孵化，同时盈康医投承诺将积极解决和避免同业竞争问题。
153,,19:25,【工信部：支持中国白酒文化遗产申报世界文化遗产】工信部在《对十三届全国人大四次会议第5834号建议的答复》中指出，高度重视保护白酒文化遗产、深入实施白酒行业“三品”专项行动等相关工作。工信部表示，支持中国白酒文化遗产申报世界文化遗产。2017年以来，发布白酒文化遗产15项，基本囊括了泸州老窖、茅台、五粮液、古井贡酒、水井坊等具有代表性的白酒酿酒作坊及窖池，涵盖酱香、浓香、清香等主要香型白酒酿造技艺。
152,,19:26,市场消息：英国对白俄罗斯进行的新一轮制裁将包括航空和技术领域。
151,,19:26,市场消息：巴西经济学家预测巴西2021年通胀率为6.88%，此前预测为6.79%；2022年通胀率为3.84%，此前预测为3.81%。
150,,19:29,【运达股份：3.1亿元投建36MW分散式风电场】运达股份公告，公司拟以禹城启达公司为主体，投资建设责禹城市运达二期苇河36MW分散式风电场项目，总投资金额约3.1亿元。
149,,19:30,【普利制药半年报：上半年净利2.25亿元 同比增42%】普利制药发布半年报，上半年营业收入6.23亿元，同比增长55.11%；净利润2.25亿元，同比增长42.06%；基本每股收益0.52元。
148,,19:31,珈伟新能：全资子公司拟向陕西新华水利出售金昌振新西坡光伏发电有限公司90%股权，转让价格为1.83亿元。
145,,19:32,亚马逊创始人贝佐斯和微软联合创始人比尔·盖茨等亿万富翁支持的矿产勘探公司KoBold Metals与伦敦上市公司Bluejay Mining签署了一项协议，将在格陵兰岛寻找用于电动汽车的关键材料。
147,,19:32,唐人神：7月生猪销量8.7万头，同比上升6%，环比下降44.7%；销售收入合计1.65亿元，同比下降28.4%，环比下降13.3%。
146,,19:32,建艺集团：持股1.16%股东阎永平拟清仓减持。
144,,19:33,招商蛇口：7月，公司实现签约销售面积87.09万平方米，同比减少16.37%；实现签约销售金额203.04亿元，同比减少11.17%。
143,,19:34,华中数控：持股11.35%股东华科资产拟减持不超过3.27%。
142,,19:35,【神火股份半年报：上半年净利15亿元 同比增606%】神火股份公告，上半年净利14.63亿元，同比增606.21%。
141,,19:35,【建艺集团：阎永平拟减持不超1.16%的股份】建艺集团公告，持公司股份160.8027万股(占公司总股本比例1.16%)的股东阎永平，计划在2021年8月13日至2022年2月12日以集中竞价方式、大宗交易方式减持公司股份不超过160.8万股，占公司总股本比例1.16%。
140,,19:37,【通策医疗半年报：上半年净利润3.51亿元 同比增长141.16%】通策医疗公布2021年半年度报告，公司上半年实现营业收入约13.175亿元，同比增长74.81%；归属于上市公司股东的净利润约3.51亿元，同比增长141.16%；归属于上市公司股东的扣除非经常性损益的净利润约3.42亿元，同比增长148.64%；基本每股收益1.09元。
139,,19:38,【双星新材半年报：上半年净利润6.04亿元 同比增长160.28%】双星新材发布2021年半年度报告，实现营业收入26.41亿元，同比增长23.10%；归属于上市公司股东的净利润6.04亿元，同比增长160.28%；归属于上市公司股东的扣除非经常性损益的净利润5.76亿元，同比增长173.43%；基本每股收益0.522元。
138,,19:40,【华闻集团：不超4.5亿元开展证券投资】华闻集团公告，董事会授权公司及控股子公司利用暂时闲置自有资金从事证券投资，额度不超过4.5亿元。
137,,19:41,【奥拓电子半年报：上半年净利润1086.92万元 同比下降4.08%】奥拓电子公布2021年半年度报告，公司上半年实现营业收入约3.80亿元，同比增长3.97%；归属于上市公司股东的净利润约1086.92万元，同比下降4.08%；归属于上市公司股东的扣除非经常性损益的净利润为-89.74万元；基本每股收益0.02元。
136,,19:44,【*ST环球收监管工作函：督促公司及时回复2020年年报问询函等事项】*ST环球收到监管工作函，督促公司及时回复2020年年报问询函等事项。
135,,19:44,【长鹰信质半年报：上半年净利润1.15亿元 同比增长22.65%】长鹰信质公布2021年半年度报告，公司上半年实现营业收入约16.41亿元，同比增长39.56%；归属于上市公司股东的净利润约1.15亿元，同比增长22.65%；归属于上市公司股东的扣除非经常性损益的净利润约1.09亿元，同比增长27.37%；基本每股收益0.2873元。
134,,19:46,DraftKings(DKNG.O)：达成协议以全股票交易方式收购在线博彩公司Golden Nugget Online Gaming(GNOG.O)，隐含股权价值约为15.6亿美元。
133,,19:47,【杭州园林半年报：上半年净利润2950.89万元 同比增长5.63%】杭州园林公布2021年半年度报告，公司上半年实现营业收入约3.32亿元，同比增长16.61%；归属于上市公司股东的净利润约2950.89万元，同比增长5.63%；归属于上市公司股东的扣除非经常性损益的净利润约2576.68万元，同比增长2.27%；基本每股收益0.23元。
132,,19:48,【纳尔股份半年报：上半年净利润4285.26万元 同比下降15.69%】纳尔股份发布2021年半年度报告，实现营业收入7.93亿元，同比增长54.49%；归属于上市公司股东的净利润4285.26万元，同比下降15.69%；归属于上市公司股东的扣除非经常性损益的净利润3942.88万元，同比下降17%；基本每股收益0.260元。
131,,19:49,【浙江震元：拟定增募资6亿元 投资母婴护理中心等项目】浙江震元披露定增预案，募集资金总额不超过6.01亿元，投资于震元堂母婴护理中心拓展项目、冻干制剂扩产及高端注射制剂技术平台建设项目、及智慧医药仓储物流二期项目，发行对象为包括公司控股股东震元健康集团。
130,,19:50,【中润资源：海外子公司受疫情影响 正全力实现员工100%疫苗接种】中润资源公告，当前斐济地区新冠疫情较为严峻，子公司瓦科图拉矿山新冠病毒检测为阳性并导致密切接触被隔离的员工占矿山职工总数约21%，矿山生产在用工人数、物流运输等方面受到较大影响。目前矿山生产工作仍在继续，经营情况总体平稳，疫情对公司本期及2021年度整体经营业绩的影响暂无法准确预计。目前瓦图科拉员工新冠病毒疫苗接种率已超过90%，正在全力实现100%的接种率。
127,,19:51,【超华科技：半年度同比扭亏 盈利7357.72万元】超华科技披露半年度报告，公司2021年半年度实现营业收入为11.97亿元，同比增长125.05%；实现归母净利润7357.72万元，同比扭亏；基本每股收益0.08元。报告期内，铜箔销售收入占比大幅提升至60.07%，毛利率同比提升9.39%。覆铜板、印制电路板营业收入、毛利率均呈现上升趋势。
129,,19:51,【中亚股份半年报：上半年净利润8780.79万元 同比增长163% 拟10派0.55元】中亚股份发布2021年半年度报告，实现营业收入4.93亿元，同比增长39.62%；归属于上市公司股东的净利润8780.79万元，同比增长163%；归属于上市公司股东的扣除非经常性损益后的净利润8108.59万元，同比增长222.90%；基本每股收益0.32元，拟每10股派发现金红利0.55元(含税)。
128,,19:51,【甘化科工：拟收购沈阳含能20%股权】甘化科工公告，公司与宏伟非晶签订了《股权转让协议》，以6833.6万元收购宏伟非晶持有的沈阳含能20%股权。收购完成后，公司将持有沈阳含能90%股权。公司已确定以军工产业为核心的发展战略，近年来积极围绕现有军工业务的上下游产业链开展布局，此次收购沈阳含能20%股权，可进一步加强对沈阳含能的控制。
126,,19:52,【腾讯“小借条”上线，中鑫融信已向总局举报】7月28日，腾讯电子签上线“小借条”功能。用户通过“腾讯电子签”微信小程序，即可快速开出具备法律效力的借条。中鑫融信（北京）科技有限公司认为此与其推出的“借贷保”在业务逻辑、核心功能及流程完全一致，并被腾讯下架。中鑫融信已就此次事件向国家市场监督管理总局反垄断局和反不正当竞争局进行举报。（湾区信用）
125,,19:53,【华东医药半年报：上半年净利13亿元 同比降25%】华东医药公告，上半年净利润为13亿元，同比下降24.89%。
124,,19:54,【可立克半年报：上半年净利润4329.61万元 同比下降70.15%】可立克发布2021年半年度报告，实现营业收入7.45亿元，同比增长42.49%；归属于上市公司股东的净利润4329.61万元，同比下降70.15%；归属于上市公司股东的扣除非经常性损益的净利润2312.59万元，同比下降47.84%；基本每股收益0.0908元。
123,,19:54,【抖音电商：鸿星尔克成奥运期间最受追捧运动品牌】 抖音电商官方披露东京奥运会期间平台内相关数据，数据显示，7月21日至8月8日，抖音电商体育用品销售额同比增长365%，鸿星尔克成为最受追捧的运动品牌，同为国货的贵人鸟、李宁和安踏也跻身前五。（techweb）
122,,19:54,比特币延续涨势，日内站上46000美元/枚，创5月17日以来新高。
121,,19:55,【美国财长耶伦寻求两党合作解决债务上限问题】美国财长耶伦呼吁议员们以两党合作的方式提高债务上限，而不是通过程序性方式让法案只在民主党的支持下通过。耶伦在周一的一份声明中表示，“近年来，国会通过常规程序解决了债务上限问题，得到了两党的广泛支持。国会现在也应该这样做，在两党基础上需求提高或暂停债务上限。”。
120,,19:57,【广东上半年工业投资增速“反超”固定资产投资】中国制造业大省广东今年上半年工业投资快速增长，6年来首次反超固定资产投资，显示出“世界工厂”经济增长的主要动力发生变化，更多依靠实体经济的高质量发展，而不是过去占主导的基础设施建设。广东省工业和信息化厅副厅长吴东文说，“上半年，全省完成工业投资4519.26亿元，同比增长24.5%，两年平均增长7.2%，是自2016年以来广东工业投资增速首次超过固定资产投资增速。”（新华社）
119,,19:57,【丰林集团半年报：上半年净利润7046.58万元 同比增长147.05%】丰林集团公布2021年半年度报告，公司上半年实现营业收入约9.02亿元，同比增长50.16%；归属于上市公司股东的净利润约7046.58万元，同比增长147.05%；归属于上市公司股东的扣除非经常性损益的净利润约7168.07万元，同比增长194.46%；基本每股收益0.06元。
118,,19:58,【董事长于冬被强制执行300万元 博纳影业集团回应】今日，博纳影业集团就董事长于冬被强制执行300万元发布声明称，此事系于冬胞兄于海与前妻徐雅兰的离婚纠纷引起。北京市朝阳区人民法院已于2016年作出民事调解书，裁定于海需支付前妻徐雅兰女士补偿款。出于手足情谊，于冬为胞兄作了担保。目前，于海尚有尾款人民币三百万元未支付，于冬因而作为连带担保人承担人民币三百万元的连带保证责任。于冬正积极敦促于海尽快履行还款义务。此事纯属于海私人事务，不涉及于冬所在的博纳影业集团及所有关联公司业务。
117,,20:00,上海黄金交易所黄金T+D 8月9日（周一）晚盘盘初下跌0.44%报364.26元/克；上海黄金交易所白银T+D 8月9日（周一）晚盘盘初下跌0.71%报5062.0元/千克。
